geo_name,geo,year,tfr
Sweden,swe,1969,1.92
Switzerland,che,1969,2.22
Syria,syr,1969,7.57
Taiwan,twn,1969,4.15
Tajikistan,tjk,1969,7.03
Tanzania,tza,1969,6.78
Thailand,tha,1969,5.76
Timor-Leste,tls,1969,6.04
Togo,tgo,1969,7.03
Tonga,ton,1969,6.15
Trinidad and Tobago,tto,1969,3.66
Tunisia,tun,1969,6.8
Turkey,tur,1969,5.7
Turkmenistan,tkm,1969,6.48
Uganda,uga,1969,7.12
Ukraine,ukr,1969,2.03
United Arab Emirates,are,1969,6.71
United Kingdom,gbr,1969,2.41
United States,usa,1969,2.46
Uruguay,ury,1969,2.87
Uzbekistan,uzb,1969,6.38
Vanuatu,vut,1969,6.35
Venezuela,ven,1969,5.61
Palestine,pse,1969,7.92
Western Sahara,esh,1969,6.62
Vietnam,vnm,1969,6.49
Virgin Islands (U.S.),vir,1969,5.33
Yemen,yem,1969,7.79
Zambia,zmb,1969,7.35
Zimbabwe,zwe,1969,7.42
South Sudan,ssd,1969,6.88
Afghanistan,afg,1970,7.45
Albania,alb,1970,4.91
Algeria,dza,1970,7.64
Angola,ago,1970,7.6
Antigua and Barbuda,atg,1970,3.68
Argentina,arg,1970,3.07
Armenia,arm,1970,3.21
Aruba,abw,1970,2.91
Australia,aus,1970,2.81
Austria,aut,1970,2.29
Azerbaijan,aze,1970,5.02
Bahamas,bhs,1970,3.53
Bahrain,bhr,1970,6.5
Bangladesh,bgd,1970,6.95
Barbados,brb,1970,3.11
Belarus,blr,1970,2.25
Belgium,bel,1970,2.21
Belize,blz,1970,6.3
Benin,ben,1970,6.75
Bhutan,btn,1970,6.67
Bolivia,bol,1970,6.58
Bosnia and Herzegovina,bih,1970,2.93
Botswana,bwa,1970,6.65
Brazil,bra,1970,5.02
Brunei,brn,1970,5.75
Bulgaria,bgr,1970,2.14
Burkina Faso,bfa,1970,6.62
Burundi,bdi,1970,7.29
Cambodia,khm,1970,6.47
Cameroon,cmr,1970,6.2
Canada,can,1970,2.23
Cape Verde,cpv,1970,6.94
Central African Republic,caf,1970,5.95
Chad,tcd,1970,6.53
Channel Islands,chanisl,1970,2.12
Chile,chl,1970,4.02
China,chn,1970,5.75
Colombia,col,1970,5.55
Comoros,com,1970,7.06
"Congo, Dem. Rep.",cod,1970,6.21
"Congo, Rep.",cog,1970,6.29
Costa Rica,cri,1970,4.61
Cote d'Ivoire,civ,1970,7.91
Croatia,hrv,1970,2.01
Cuba,cub,1970,4.03
Cyprus,cyp,1970,2.61
Czech Republic,cze,1970,2.06
Denmark,dnk,1970,1.95
Djibouti,dji,1970,6.8
Dominican Republic,dom,1970,6.18
Ecuador,ecu,1970,6.14
Egypt,egy,1970,6.23
El Salvador,slv,1970,6.17
Equatorial Guinea,gnq,1970,5.81
Eritrea,eri,1970,6.65
Estonia,est,1970,2.1
Ethiopia,eth,1970,6.98
Fiji,fji,1970,4.54
Finland,fin,1970,1.83
France,fra,1970,2.49
French Guiana,guf,1970,4.65
French Polynesia,pyf,1970,5.06
Gabon,gab,1970,5.25
Gambia,gmb,1970,6.09
Georgia,geo,1970,2.71
Germany,deu,1970,2.04
Ghana,gha,1970,6.95
Greece,grc,1970,2.57
Greenland,grl,1970,3.9
Grenada,grd,1970,4.6
Guadeloupe,glp,1970,4.9
Guam,gum,1970,4.37
Guatemala,gtm,1970,6.64
Guinea,gin,1970,6.23
Guinea-Bissau,gnb,1970,6.04
Guyana,guy,1970,5.38
Haiti,hti,1970,5.76
Honduras,hnd,1970,7.27
"Hong Kong, China",hkg,1970,3.28
Hungary,hun,1970,2.01
Iceland,isl,1970,3.03
India,ind,1970,5.59
Indonesia,idn,1970,5.47
Iran,irn,1970,6.44
Iraq,irq,1970,7.36
Ireland,irl,1970,3.81
Israel,isr,1970,3.82
Italy,ita,1970,2.44
Jamaica,jam,1970,5.48
Japan,jpn,1970,2.11
Jordan,jor,1970,7.93
Kazakhstan,kaz,1970,3.61
Kenya,ken,1970,8.08
Kiribati,kir,1970,5.46
North Korea,prk,1970,4.32
South Korea,kor,1970,4.34
Kuwait,kwt,1970,7.17
Kyrgyz Republic,kgz,1970,5.18
Lao,lao,1970,5.97
Latvia,lva,1970,1.93
Lebanon,lbn,1970,4.95
Lesotho,lso,1970,5.81
Liberia,lbr,1970,6.7
Libya,lby,1970,8.13
Lithuania,ltu,1970,2.31
Luxembourg,lux,1970,1.96
"Macao, China",mac,1970,2.17
"Macedonia, FYR",mkd,1970,3.16
Madagascar,mdg,1970,7.27
Malawi,mwi,1970,7.3
Malaysia,mys,1970,5.01
Maldives,mdv,1970,7.23
Mali,mli,1970,7.13
Malta,mlt,1970,1.98
Martinique,mtq,1970,4.61
Mauritania,mrt,1970,6.78
Mauritius,mus,1970,3.95
Mayotte,myt,1970,7.91
Mexico,mex,1970,6.83
"Micronesia, Fed. Sts.",fsm,1970,6.94
Moldova,mda,1970,2.58
Mongolia,mng,1970,7.57
Montenegro,mne,1970,2.74
Morocco,mar,1970,6.65
Mozambique,moz,1970,6.84
Myanmar,mmr,1970,5.96
Namibia,nam,1970,6.46
Nepal,npl,1970,5.92
Netherlands,nld,1970,2.57
Netherlands Antilles,ant,1970,2.91
New Caledonia,ncl,1970,5.3
New Zealand,nzl,1970,2.95
Nicaragua,nic,1970,6.89
Niger,ner,1970,7.57
Nigeria,nga,1970,6.47
Norway,nor,1970,2.5
Oman,omn,1970,7.31
Pakistan,pak,1970,6.6
Panama,pan,1970,5.17
Papua New Guinea,png,1970,6.16
Paraguay,pry,1970,5.74
Peru,per,1970,6.38
Philippines,phl,1970,6.26
Poland,pol,1970,2.25
Portugal,prt,1970,2.99
Puerto Rico,pri,1970,3.15
Qatar,qat,1970,6.91
Reunion,reu,1970,4.77
Romania,rou,1970,2.82
Russia,rus,1970,2
Rwanda,rwa,1970,8.23
St. Lucia,lca,1970,6.1
St. Vincent and the Grenadines,vct,1970,6.01
Samoa,wsm,1970,7.19
Sao Tome and Principe,stp,1970,6.47
Saudi Arabia,sau,1970,7.28
Senegal,sen,1970,7.29
Serbia,srb,1970,2.39
Seychelles,syc,1970,5.76
Sierra Leone,sle,1970,6.5
Singapore,sgp,1970,3.19
Slovak Republic,svk,1970,2.5
Slovenia,svn,1970,2.23
Solomon Islands,slb,1970,6.91
Somalia,som,1970,7.18
South Africa,zaf,1970,5.67
Spain,esp,1970,2.87
Sri Lanka,lka,1970,4.34
Sudan,sdn,1970,6.89
Suriname,sur,1970,5.65
Swaziland,swz,1970,6.88
Sweden,swe,1970,1.92
Switzerland,che,1970,2.12
Syria,syr,1970,7.57
Taiwan,twn,1970,3.93
Tajikistan,tjk,1970,7
Tanzania,tza,1970,6.77
Thailand,tha,1970,5.6
Timor-Leste,tls,1970,5.92
Togo,tgo,1970,7.08
Tonga,ton,1970,5.94
Trinidad and Tobago,tto,1970,3.55
Tunisia,tun,1970,6.71
Turkey,tur,1970,5.62
Turkmenistan,tkm,1970,6.4
Uganda,uga,1970,7.12
Ukraine,ukr,1970,2.05
United Arab Emirates,are,1970,6.66
United Kingdom,gbr,1970,2.29
United States,usa,1970,2.46
Uruguay,ury,1970,2.9
Uzbekistan,uzb,1970,6.33
Vanuatu,vut,1970,6.27
Venezuela,ven,1970,5.4
Palestine,pse,1970,7.86
Western Sahara,esh,1970,6.62
Vietnam,vnm,1970,6.47
Virgin Islands (U.S.),vir,1970,5.17
Yemen,yem,1970,7.81
Zambia,zmb,1970,7.37
Zimbabwe,zwe,1970,7.42
South Sudan,ssd,1970,6.89
Afghanistan,afg,1971,7.45
Albania,alb,1971,4.78
Algeria,dza,1971,7.62
Angola,ago,1971,7.6
Antigua and Barbuda,atg,1971,3.52
Argentina,arg,1971,3.1
Armenia,arm,1971,3.12
Aruba,abw,1971,2.79
Australia,aus,1971,2.85
Austria,aut,1971,2.2
Azerbaijan,aze,1971,4.85
Bahamas,bhs,1971,3.5
Bahrain,bhr,1971,6.29
Bangladesh,bgd,1971,6.94
Barbados,brb,1971,2.95
Belarus,blr,1971,2.24
Belgium,bel,1971,2.13
Belize,blz,1971,6.29
Benin,ben,1971,6.79
Bhutan,btn,1971,6.67
Bolivia,bol,1971,6.55
Bosnia and Herzegovina,bih,1971,2.84
Botswana,bwa,1971,6.62
Brazil,bra,1971,4.9
Brunei,brn,1971,5.77
Bulgaria,bgr,1971,2.14
Burkina Faso,bfa,1971,6.66
Burundi,bdi,1971,7.3
Cambodia,khm,1971,6.33
Cameroon,cmr,1971,6.25
Canada,can,1971,2.11
Cape Verde,cpv,1971,6.91
Central African Republic,caf,1971,5.95
Chad,tcd,1971,6.58
Channel Islands,chanisl,1971,2.02
Chile,chl,1971,3.84
China,chn,1971,5.4
Colombia,col,1971,5.3
Comoros,com,1971,7.06
"Congo, Dem. Rep.",cod,1971,6.24
"Congo, Rep.",cog,1971,6.32
Costa Rica,cri,1971,4.39
Cote d'Ivoire,civ,1971,7.93
Croatia,hrv,1971,1.99
Cuba,cub,1971,3.86
Cyprus,cyp,1971,2.55
Czech Republic,cze,1971,2.11
Denmark,dnk,1971,2.04
Djibouti,dji,1971,6.83
Dominican Republic,dom,1971,5.98
Ecuador,ecu,1971,6.01
Egypt,egy,1971,6.14
El Salvador,slv,1971,6.09
Equatorial Guinea,gnq,1971,5.81
Eritrea,eri,1971,6.64
Estonia,est,1971,2.12
Ethiopia,eth,1971,7.02
Fiji,fji,1971,4.4
Finland,fin,1971,1.7
France,fra,1971,2.41
French Guiana,guf,1971,4.47
French Polynesia,pyf,1971,4.98
Gabon,gab,1971,5.28
Gambia,gmb,1971,6.14
Georgia,geo,1971,2.67
Germany,deu,1971,1.92
Ghana,gha,1971,6.94
Greece,grc,1971,2.57
Greenland,grl,1971,3.25
Grenada,grd,1971,4.56
Guadeloupe,glp,1971,4.75
Guam,gum,1971,4.25
Guatemala,gtm,1971,6.62
Guinea,gin,1971,6.25
Guinea-Bissau,gnb,1971,6.06
Guyana,guy,1971,5.23
Haiti,hti,1971,5.69
Honduras,hnd,1971,7.2
"Hong Kong, China",hkg,1971,3.15
Hungary,hun,1971,2.03
Iceland,isl,1971,2.95
India,ind,1971,5.52
Indonesia,idn,1971,5.41
Iran,irn,1971,6.36
Iraq,irq,1971,7.31
Ireland,irl,1971,3.81
Israel,isr,1971,3.81
Italy,ita,1971,2.4
Jamaica,jam,1971,5.31
Japan,jpn,1971,2.12
Jordan,jor,1971,7.88
Kazakhstan,kaz,1971,3.59
Kenya,ken,1971,8.05
Kiribati,kir,1971,5.27
North Korea,prk,1971,4.21
South Korea,kor,1971,4.19
Kuwait,kwt,1971,7.02
Kyrgyz Republic,kgz,1971,5.15
Lao,lao,1971,5.98
Latvia,lva,1971,1.95
Lebanon,lbn,1971,4.84
Lesotho,lso,1971,5.81
Liberia,lbr,1971,6.74
Libya,lby,1971,8.15
Lithuania,ltu,1971,2.3
Luxembourg,lux,1971,1.87
"Macao, China",mac,1971,1.98
"Macedonia, FYR",mkd,1971,3.04
Madagascar,mdg,1971,7.25
Malawi,mwi,1971,7.35
Malaysia,mys,1971,4.88
Maldives,mdv,1971,7.2
Mali,mli,1971,7.14
Malta,mlt,1971,1.96
Martinique,mtq,1971,4.4
Mauritania,mrt,1971,6.77
Mauritius,mus,1971,3.74
Mayotte,myt,1971,7.92
Mexico,mex,1971,6.79
"Micronesia, Fed. Sts.",fsm,1971,6.93
Moldova,mda,1971,2.56
Mongolia,mng,1971,7.55
Montenegro,mne,1971,2.68
Morocco,mar,1971,6.55
Mozambique,moz,1971,6.82
Myanmar,mmr,1971,5.88
Namibia,nam,1971,6.52
Nepal,npl,1971,5.9
Netherlands,nld,1971,2.36
Netherlands Antilles,ant,1971,2.79
New Caledonia,ncl,1971,5.26
New Zealand,nzl,1971,3.02
Nicaragua,nic,1971,6.86
Niger,ner,1971,7.58
Nigeria,nga,1971,6.52
Norway,nor,1971,2.49
Oman,omn,1971,7.35
Pakistan,pak,1971,6.6
Panama,pan,1971,5.06
Papua New Guinea,png,1971,6.14
Paraguay,pry,1971,5.59
Peru,per,1971,6.24
Philippines,phl,1971,6.15
Poland,pol,1971,2.24
Portugal,prt,1971,2.94
Puerto Rico,pri,1971,3.07
Qatar,qat,1971,6.86
Reunion,reu,1971,4.42
Romania,rou,1971,2.79
Russia,rus,1971,2.02
Rwanda,rwa,1971,8.25
St. Lucia,lca,1971,5.95
St. Vincent and the Grenadines,vct,1971,5.83
Samoa,wsm,1971,7.12
Sao Tome and Principe,stp,1971,6.49
Saudi Arabia,sau,1971,7.29
Senegal,sen,1971,7.3
Serbia,srb,1971,2.38
Seychelles,syc,1971,5.63
Sierra Leone,sle,1971,6.52
Singapore,sgp,1971,3.01
Slovak Republic,svk,1971,2.5
Slovenia,svn,1971,2.22
Solomon Islands,slb,1971,7.04
Somalia,som,1971,7.15
South Africa,zaf,1971,5.61
Spain,esp,1971,2.87
Sri Lanka,lka,1971,4.21
Sudan,sdn,1971,6.9
Suriname,sur,1971,5.5
Swaziland,swz,1971,6.88
Sweden,swe,1971,1.96
Switzerland,che,1971,2.02
Syria,syr,1971,7.57
Taiwan,twn,1971,3.71
Tajikistan,tjk,1971,6.94
Tanzania,tza,1971,6.77
Thailand,tha,1971,5.4
Timor-Leste,tls,1971,5.75
Togo,tgo,1971,7.14
Tonga,ton,1971,5.76
Trinidad and Tobago,tto,1971,3.48
Tunisia,tun,1971,6.59
Turkey,tur,1971,5.53
Turkmenistan,tkm,1971,6.32
Uganda,uga,1971,7.11
Ukraine,ukr,1971,2.06
United Arab Emirates,are,1971,6.58
United Kingdom,gbr,1971,2.18
United States,usa,1971,2.27
Uruguay,ury,1971,2.94
Uzbekistan,uzb,1971,6.26
Vanuatu,vut,1971,6.2
Venezuela,ven,1971,5.22
Palestine,pse,1971,7.8
Western Sahara,esh,1971,6.61
Vietnam,vnm,1971,6.42
Virgin Islands (U.S.),vir,1971,4.98
Yemen,yem,1971,7.85
Zambia,zmb,1971,7.38
Zimbabwe,zwe,1971,7.42
South Sudan,ssd,1971,6.9
Afghanistan,afg,1972,7.45
Albania,alb,1972,4.64
Algeria,dza,1972,7.6
Angola,ago,1972,7.61
Antigua and Barbuda,atg,1972,3.33
Argentina,arg,1972,3.15
Armenia,arm,1972,3.03
Aruba,abw,1972,2.69
Australia,aus,1972,2.68
Austria,aut,1972,2.09
Azerbaijan,aze,1972,4.68
Bahamas,bhs,1972,3.47
Bahrain,bhr,1972,6.09
Bangladesh,bgd,1972,6.93
Barbados,brb,1972,2.79
Belarus,blr,1972,2.23
Belgium,bel,1972,2.05
Belize,blz,1972,6.28
Benin,ben,1972,6.82
Bhutan,btn,1972,6.68
Bolivia,bol,1972,6.5
Bosnia and Herzegovina,bih,1972,2.76
Botswana,bwa,1972,6.58
Brazil,bra,1972,4.78
Brunei,brn,1972,5.76
Bulgaria,bgr,1972,2.16
Burkina Faso,bfa,1972,6.7
Burundi,bdi,1972,7.31
Cambodia,khm,1972,6.18
Cameroon,cmr,1972,6.29
Canada,can,1972,2.01
Cape Verde,cpv,1972,6.89
Central African Republic,caf,1972,5.95
Chad,tcd,1972,6.64
Channel Islands,chanisl,1972,1.92
Chile,chl,1972,3.67
China,chn,1972,4.92
Colombia,col,1972,5.07
Comoros,com,1972,7.06
"Congo, Dem. Rep.",cod,1972,6.27
"Congo, Rep.",cog,1972,6.35
Costa Rica,cri,1972,4.19
Cote d'Ivoire,civ,1972,7.94
Croatia,hrv,1972,1.98
Cuba,cub,1972,3.65
Cyprus,cyp,1972,2.49
Czech Republic,cze,1972,2.18
Denmark,dnk,1972,2.03
Djibouti,dji,1972,6.84
Dominican Republic,dom,1972,5.78
Ecuador,ecu,1972,5.87
Egypt,egy,1972,6.06
El Salvador,slv,1972,6
Equatorial Guinea,gnq,1972,5.81
Eritrea,eri,1972,6.62
Estonia,est,1972,2.13
Ethiopia,eth,1972,7.06
Fiji,fji,1972,4.28
Finland,fin,1972,1.59
France,fra,1972,2.33
French Guiana,guf,1972,4.27
French Polynesia,pyf,1972,4.89
Gabon,gab,1972,5.33
Gambia,gmb,1972,6.19
Georgia,geo,1972,2.62
Germany,deu,1972,1.8
Ghana,gha,1972,6.92
Greece,grc,1972,2.55
Greenland,grl,1972,2.77
Grenada,grd,1972,4.54
Guadeloupe,glp,1972,4.58
Guam,gum,1972,4.14
Guatemala,gtm,1972,6.6
Guinea,gin,1972,6.28
Guinea-Bissau,gnb,1972,6.08
Guyana,guy,1972,5.06
Haiti,hti,1972,5.64
Honduras,hnd,1972,7.11
"Hong Kong, China",hkg,1972,3.02
Hungary,hun,1972,2.06
Iceland,isl,1972,2.88
India,ind,1972,5.44
Indonesia,idn,1972,5.34
Iran,irn,1972,6.29
Iraq,irq,1972,7.23
Ireland,irl,1972,3.79
Israel,isr,1972,3.8
Italy,ita,1972,2.35
Jamaica,jam,1972,5.11
Japan,jpn,1972,2.11
Jordan,jor,1972,7.82
Kazakhstan,kaz,1972,3.57
Kenya,ken,1972,8.01
Kiribati,kir,1972,5.13
North Korea,prk,1972,4.05
South Korea,kor,1972,4.04
Kuwait,kwt,1972,6.84
Kyrgyz Republic,kgz,1972,5.11
Lao,lao,1972,5.99
Latvia,lva,1972,1.96
Lebanon,lbn,1972,4.73
Lesotho,lso,1972,5.8
Liberia,lbr,1972,6.78
Libya,lby,1972,8.14
Lithuania,ltu,1972,2.29
Luxembourg,lux,1972,1.78
"Macao, China",mac,1972,1.82
"Macedonia, FYR",mkd,1972,2.93
Madagascar,mdg,1972,7.22
Malawi,mwi,1972,7.39
Malaysia,mys,1972,4.76
Maldives,mdv,1972,7.16
Mali,mli,1972,7.15
Malta,mlt,1972,1.98
Martinique,mtq,1972,4.17
Mauritania,mrt,1972,6.76
Mauritius,mus,1972,3.58
Mayotte,myt,1972,7.93
Mexico,mex,1972,6.7
"Micronesia, Fed. Sts.",fsm,1972,6.89
Moldova,mda,1972,2.54
Mongolia,mng,1972,7.5
Montenegro,mne,1972,2.62
Morocco,mar,1972,6.46
Mozambique,moz,1972,6.8
Myanmar,mmr,1972,5.79
Namibia,nam,1972,6.57
Nepal,npl,1972,5.88
Netherlands,nld,1972,2.15
Netherlands Antilles,ant,1972,2.69
New Caledonia,ncl,1972,5.17
New Zealand,nzl,1972,2.9
Nicaragua,nic,1972,6.81
Niger,ner,1972,7.6
Nigeria,nga,1972,6.58
Norway,nor,1972,2.38
Oman,omn,1972,7.41
Pakistan,pak,1972,6.61
Panama,pan,1972,4.94
Papua New Guinea,png,1972,6.11
Paraguay,pry,1972,5.46
Peru,per,1972,6.1
Philippines,phl,1972,6.04
Poland,pol,1972,2.23
Portugal,prt,1972,2.88
Puerto Rico,pri,1972,3.01
Qatar,qat,1972,6.78
Reunion,reu,1972,4.1
Romania,rou,1972,2.73
Russia,rus,1972,2.03
Rwanda,rwa,1972,8.28
St. Lucia,lca,1972,5.81
St. Vincent and the Grenadines,vct,1972,5.63
Samoa,wsm,1972,7.04
Sao Tome and Principe,stp,1972,6.51
Saudi Arabia,sau,1972,7.3
Senegal,sen,1972,7.3
Serbia,srb,1972,2.37
Seychelles,syc,1972,5.47
Sierra Leone,sle,1972,6.55
Singapore,sgp,1972,2.84
Slovak Republic,svk,1972,2.5
Slovenia,svn,1972,2.21
Solomon Islands,slb,1972,7.15
Somalia,som,1972,7.12
South Africa,zaf,1972,5.54
Spain,esp,1972,2.86
Sri Lanka,lka,1972,4.08
Sudan,sdn,1972,6.91
Suriname,sur,1972,5.34
Swaziland,swz,1972,6.87
Sweden,swe,1972,1.91
Switzerland,che,1972,1.92
Syria,syr,1972,7.56
Taiwan,twn,1972,3.59
Tajikistan,tjk,1972,6.85
Tanzania,tza,1972,6.76
Thailand,tha,1972,5.18
Timor-Leste,tls,1972,5.54
Togo,tgo,1972,7.18
Tonga,ton,1972,5.62
Trinidad and Tobago,tto,1972,3.43
Tunisia,tun,1972,6.47
Turkey,tur,1972,5.43
Turkmenistan,tkm,1972,6.24
Uganda,uga,1972,7.11
Ukraine,ukr,1972,2.06
United Arab Emirates,are,1972,6.48
United Kingdom,gbr,1972,2.07
United States,usa,1972,2.01
Uruguay,ury,1972,2.97
Uzbekistan,uzb,1972,6.19
Vanuatu,vut,1972,6.13
Venezuela,ven,1972,5.05
Palestine,pse,1972,7.75
Western Sahara,esh,1972,6.6
Vietnam,vnm,1972,6.35
Virgin Islands (U.S.),vir,1972,4.76
Yemen,yem,1972,7.92
Zambia,zmb,1972,7.39
Zimbabwe,zwe,1972,7.42
South Sudan,ssd,1972,6.91
Afghanistan,afg,1973,7.45
Albania,alb,1973,4.51
Algeria,dza,1973,7.56
Angola,ago,1973,7.61
Antigua and Barbuda,atg,1973,3.12
Argentina,arg,1973,3.2
Armenia,arm,1973,2.94
Aruba,abw,1973,2.61
Australia,aus,1973,2.48
Austria,aut,1973,1.94
Azerbaijan,aze,1973,4.51
Bahamas,bhs,1973,3.41
Bahrain,bhr,1973,5.9
Bangladesh,bgd,1973,6.9
Barbados,brb,1973,2.65
Belarus,blr,1973,2.22
Belgium,bel,1973,1.98
Belize,blz,1973,6.29
Benin,ben,1973,6.86
Bhutan,btn,1973,6.69
Bolivia,bol,1973,6.42
Bosnia and Herzegovina,bih,1973,2.67
Botswana,bwa,1973,6.55
Brazil,bra,1973,4.68
Brunei,brn,1973,5.69
Bulgaria,bgr,1973,2.17
Burkina Faso,bfa,1973,6.74
Burundi,bdi,1973,7.33
Cambodia,khm,1973,6
Cameroon,cmr,1973,6.33
Canada,can,1973,1.93
Cape Verde,cpv,1973,6.86
Central African Republic,caf,1973,5.95
Chad,tcd,1973,6.69
Channel Islands,chanisl,1973,1.82
Chile,chl,1973,3.51
China,chn,1973,4.51
Colombia,col,1973,4.86
Comoros,com,1973,7.06
"Congo, Dem. Rep.",cod,1973,6.3
"Congo, Rep.",cog,1973,6.37
Costa Rica,cri,1973,4.03
Cote d'Ivoire,civ,1973,7.94
Croatia,hrv,1973,1.97
Cuba,cub,1973,3.4
Cyprus,cyp,1973,2.44
Czech Republic,cze,1973,2.24
Denmark,dnk,1973,1.92
Djibouti,dji,1973,6.83
Dominican Republic,dom,1973,5.58
Ecuador,ecu,1973,5.73
Egypt,egy,1973,5.97
El Salvador,slv,1973,5.91
Equatorial Guinea,gnq,1973,5.8
Eritrea,eri,1973,6.62
Estonia,est,1973,2.13
Ethiopia,eth,1973,7.09
Fiji,fji,1973,4.18
Finland,fin,1973,1.5
France,fra,1973,2.24
French Guiana,guf,1973,4.06
French Polynesia,pyf,1973,4.79
Gabon,gab,1973,5.37
Gambia,gmb,1973,6.23
Georgia,geo,1973,2.58
Germany,deu,1973,1.7
Ghana,gha,1973,6.89
Greece,grc,1973,2.54
Greenland,grl,1973,2.69
Grenada,grd,1973,4.51
Guadeloupe,glp,1973,4.4
Guam,gum,1973,4.03
Guatemala,gtm,1973,6.58
Guinea,gin,1973,6.31
Guinea-Bissau,gnb,1973,6.1
Guyana,guy,1973,4.88
Haiti,hti,1973,5.62
Honduras,hnd,1973,7.03
"Hong Kong, China",hkg,1973,2.89
Hungary,hun,1973,2.1
Iceland,isl,1973,2.8
India,ind,1973,5.36
Indonesia,idn,1973,5.25
Iran,irn,1973,6.24
Iraq,irq,1973,7.15
Ireland,irl,1973,3.74
Israel,isr,1973,3.77
Italy,ita,1973,2.28
Jamaica,jam,1973,4.9
Japan,jpn,1973,2.09
Jordan,jor,1973,7.75
Kazakhstan,kaz,1973,3.54
Kenya,ken,1973,7.96
Kiribati,kir,1973,5.03
North Korea,prk,1973,3.85
South Korea,kor,1973,3.86
Kuwait,kwt,1973,6.63
Kyrgyz Republic,kgz,1973,5.05
Lao,lao,1973,6.01
Latvia,lva,1973,1.97
Lebanon,lbn,1973,4.63
Lesotho,lso,1973,5.79
Liberia,lbr,1973,6.82
Libya,lby,1973,8.1
Lithuania,ltu,1973,2.27
Luxembourg,lux,1973,1.7
"Macao, China",mac,1973,1.68
"Macedonia, FYR",mkd,1973,2.83
Madagascar,mdg,1973,7.19
Malawi,mwi,1973,7.43
Malaysia,mys,1973,4.64
Maldives,mdv,1973,7.1
Mali,mli,1973,7.15
Malta,mlt,1973,2
Martinique,mtq,1973,3.9
Mauritania,mrt,1973,6.74
Mauritius,mus,1973,3.44
Mayotte,myt,1973,7.94
Mexico,mex,1973,6.56
"Micronesia, Fed. Sts.",fsm,1973,6.84
Moldova,mda,1973,2.52
Mongolia,mng,1973,7.41
Montenegro,mne,1973,2.57
Morocco,mar,1973,6.36
Mozambique,moz,1973,6.77
Myanmar,mmr,1973,5.69
Namibia,nam,1973,6.61
Nepal,npl,1973,5.87
Netherlands,nld,1973,1.9
Netherlands Antilles,ant,1973,2.61
New Caledonia,ncl,1973,5.03
New Zealand,nzl,1973,2.73
Nicaragua,nic,1973,6.75
Niger,ner,1973,7.62
Nigeria,nga,1973,6.63
Norway,nor,1973,2.23
Oman,omn,1973,7.5
Pakistan,pak,1973,6.61
Panama,pan,1973,4.81
Papua New Guinea,png,1973,6.08
Paraguay,pry,1973,5.35
Peru,per,1973,5.96
Philippines,phl,1973,5.93
Poland,pol,1973,2.22
Portugal,prt,1973,2.83
Puerto Rico,pri,1973,2.96
Qatar,qat,1973,6.69
Reunion,reu,1973,3.81
Romania,rou,1973,2.69
Russia,rus,1973,1.96
Rwanda,rwa,1973,8.31
St. Lucia,lca,1973,5.69
St. Vincent and the Grenadines,vct,1973,5.42
Samoa,wsm,1973,6.95
Sao Tome and Principe,stp,1973,6.53
Saudi Arabia,sau,1973,7.31
Senegal,sen,1973,7.3
Serbia,srb,1973,2.36
Seychelles,syc,1973,5.28
Sierra Leone,sle,1973,6.57
Singapore,sgp,1973,2.65
Slovak Republic,svk,1973,2.5
Slovenia,svn,1973,2.21
Solomon Islands,slb,1973,7.22
Somalia,som,1973,7.09
South Africa,zaf,1973,5.46
Spain,esp,1973,2.84
Sri Lanka,lka,1973,3.97
Sudan,sdn,1973,6.92
Suriname,sur,1973,5.15
Swaziland,swz,1973,6.86
Sweden,swe,1973,1.87
Switzerland,che,1973,1.83
Syria,syr,1973,7.54
Taiwan,twn,1973,3.46
Tajikistan,tjk,1973,6.71
Tanzania,tza,1973,6.76
Thailand,tha,1973,4.95
Timor-Leste,tls,1973,5.3
Togo,tgo,1973,7.22
Tonga,ton,1973,5.51
Trinidad and Tobago,tto,1973,3.39
Tunisia,tun,1973,6.33
Turkey,tur,1973,5.32
Turkmenistan,tkm,1973,6.14
Uganda,uga,1973,7.1
Ukraine,ukr,1973,2.06
United Arab Emirates,are,1973,6.37
United Kingdom,gbr,1973,1.98
United States,usa,1973,1.87
Uruguay,ury,1973,2.99
Uzbekistan,uzb,1973,6.09
Vanuatu,vut,1973,6.07
Venezuela,ven,1973,4.91
Palestine,pse,1973,7.7
Western Sahara,esh,1973,6.57
Vietnam,vnm,1973,6.25
Virgin Islands (U.S.),vir,1973,4.53
Yemen,yem,1973,8
Zambia,zmb,1973,7.39
Zimbabwe,zwe,1973,7.42
South Sudan,ssd,1973,6.92
Afghanistan,afg,1974,7.45
Albania,alb,1974,4.37
Algeria,dza,1974,7.51
Angola,ago,1974,7.61
Antigua and Barbuda,atg,1974,2.91
Argentina,arg,1974,3.26
Armenia,arm,1974,2.85
Aruba,abw,1974,2.55
Australia,aus,1974,2.33
Austria,aut,1974,1.91
Azerbaijan,aze,1974,4.34
Bahamas,bhs,1974,3.33
Bahrain,bhr,1974,5.72
Bangladesh,bgd,1974,6.87
Barbados,brb,1974,2.51
Belarus,blr,1974,2.19
Belgium,bel,1974,1.91
Belize,blz,1974,6.29
Benin,ben,1974,6.9
Bhutan,btn,1974,6.69
Bolivia,bol,1974,6.31
Bosnia and Herzegovina,bih,1974,2.58
